Order ID,Order Date,Customer ID,Customer Name,Region,State,Product Category,Product Name,Quantity,Sales,Cost,Profit
ORD00928,2025-04-30,CUST0175,Customer_147,South,Tamil Nadu,Clothing,T-Shirt,1,2309,1848.23,460.77
ORD00929,2025-11-11,CUST0126,Customer_078,South,Karnataka,Furniture,Desk,6,22194,14607.94,7586.06
ORD00930,2025-04-14,CUST0265,Customer_186,West,Maharashtra,Electronics,Headphones,7,25802,21297.13,4504.87
ORD00931,2024-03-27,CUST0174,Customer_162,North,Punjab,Electronics,Headphones,1,4538,3780.58,757.42
ORD00932,2025-11-07,CUST0078,Customer_295,West,Maharashtra,Clothing,T-Shirt,1,3521,2738.48,782.52
ORD00933,2025-11-28,CUST0284,Customer_156,North,Haryana,Home & Kitchen,Water Bottle,9,24498,16555.54,7942.46
ORD00934,2024-05-30,CUST0207,Customer_229,East,Odisha,Electronics,Laptop,5,23115,16946.08,6168.92
ORD00935,2025-10-26,CUST0208,Customer_102,South,Telangana,Home & Kitchen,Mixer Grinder,10,39220,29777.44,9442.56
ORD00936,2024-05-09,CUST0267,Customer_277,East,West Bengal,Electronics,Laptop,9,27360,18249.07,9110.93
ORD00937,2024-12-14,CUST0082,Customer_012,East,West Bengal,Electronics,Smartphone,9,43380,27922.65,15457.35
ORD00938,2024-11-07,CUST0217,Customer_259,North,Haryana,Home & Kitchen,Mixer Grinder,5,11385,9104.23,2280.77
ORD00939,2024-12-28,CUST0064,Customer_025,North,Haryana,Electronics,Laptop,6,14562,10748.17,3813.83
ORD00940,2024-08-29,CUST0298,Customer_290,North,Punjab,Furniture,Desk,10,3420,2345.93,1074.07
ORD00941,2025-01-21,CUST0267,Customer_127,South,Tamil Nadu,Furniture,Desk,5,24960,18763.18,6196.82
ORD00942,2025-01-04,CUST0233,Customer_051,North,Punjab,Clothing,Jacket,10,18770,14956.93,3813.07
ORD00943,2025-03-11,CUST0067,Customer_244,South,Telangana,Clothing,T-Shirt,7,6797,3926.45,2870.55
ORD00944,2025-07-26,CUST0266,Customer_203,South,Tamil Nadu,Electronics,Smartphone,6,27666,18559.08,9106.92
ORD00945,2025-05-16,CUST0214,Customer_084,East,Bihar,Clothing,Jeans,7,27335,20684.54,6650.46
ORD00946,2025-12-22,CUST0263,Customer_271,South,Telangana,Electronics,Headphones,8,32392,19072.91,13319.09
ORD00947,2024-06-09,CUST0287,Customer_190,North,Haryana,Furniture,Office Chair,8,33416,18705.68,14710.32
ORD00948,2024-10-23,CUST0021,Customer_268,North,Haryana,Clothing,T-Shirt,2,2580,1705.06,874.94
ORD00949,2025-05-12,CUST0015,Customer_074,South,Karnataka,Furniture,Bookshelf,5,16835,10790.87,6044.13
ORD00950,2024-08-08,CUST0094,Customer_251,South,Telangana,Clothing,T-Shirt,1,2799,2285.99,513.01
ORD00951,2025-03-03,CUST0247,Customer_294,North,Delhi,Clothing,Jacket,6,5118,4151.35,966.65
ORD00952,2025-09-12,CUST0068,Customer_071,East,Bihar,Clothing,Jeans,6,20340,14086.84,6253.16
ORD00953,2024-11-29,CUST0046,Customer_210,West,Gujarat,Home & Kitchen,Cookware Set,8,12160,9848.43,2311.57
ORD00954,2025-11-17,CUST0227,Customer_143,West,Maharashtra,Clothing,T-Shirt,6,28386,16002.49,12383.51
ORD00955,2025-12-25,CUST0159,Customer_288,North,Delhi,Home & Kitchen,Water Bottle,1,4985,3684.08,1300.92
ORD00956,2025-07-08,CUST0296,Customer_028,North,Haryana,Clothing,Jacket,2,3752,3138.74,613.26
ORD00957,2025-06-28,CUST0093,Customer_010,South,Tamil Nadu,Clothing,Jacket,1,1285,960.51,324.49
ORD00958,2025-06-30,CUST0165,Customer_206,East,West Bengal,Furniture,Office Chair,10,39390,22664.78,16725.22
ORD00959,2024-01-25,CUST0271,Customer_163,North,Punjab,Electronics,Laptop,6,23280,14064.67,9215.33
ORD00960,2024-10-19,CUST0074,Customer_094,West,Gujarat,Electronics,Smartphone,2,2226,1586.1,639.9
ORD00961,2024-03-01,CUST0167,Customer_093,East,West Bengal,Electronics,Headphones,5,18180,13700.13,4479.87
ORD00962,2024-05-25,CUST0212,Customer_166,North,Haryana,Electronics,Laptop,5,17470,10126.02,7343.98
ORD00963,2025-09-03,CUST0122,Customer_253,East,Odisha,Electronics,Smartphone,1,1959,1218.28,740.72
ORD00964,2025-02-20,CUST0034,Customer_248,West,Maharashtra,Furniture,Desk,1,2907,2004.22,902.78
ORD00965,2025-08-23,CUST0052,Customer_127,North,Punjab,Home & Kitchen,Cookware Set,4,1808,1140.39,667.61
ORD00966,2025-10-13,CUST0257,Customer_105,South,Tamil Nadu,Home & Kitchen,Mixer Grinder,7,27671,15915.6,11755.4
ORD00967,2025-03-09,CUST0285,Customer_232,South,Tamil Nadu,Clothing,Jacket,3,6924,4924.77,1999.23
ORD00968,2024-06-20,CUST0001,Customer_031,North,Delhi,Clothing,Jeans,10,26690,19908.54,6781.46
ORD00969,2025-10-09,CUST0109,Customer_300,West,Gujarat,Home & Kitchen,Mixer Grinder,5,17070,14505.62,2564.38
ORD00970,2024-04-01,CUST0203,Customer_063,East,West Bengal,Electronics,Headphones,9,44208,25241.91,18966.09
ORD00971,2025-05-31,CUST0163,Customer_176,South,Telangana,Clothing,Jacket,5,19190,11768.36,7421.64
ORD00972,2024-11-25,CUST0175,Customer_108,East,Bihar,Clothing,Jeans,5,11570,8662.26,2907.74
ORD00973,2024-01-03,CUST0244,Customer_003,West,Rajasthan,Furniture,Bookshelf,1,1395,1037.79,357.21
ORD00974,2025-12-21,CUST0251,Customer_202,North,Haryana,Electronics,Headphones,7,33971,27808.0,6163.0
ORD00975,2025-11-18,CUST0228,Customer_064,North,Haryana,Home & Kitchen,Cookware Set,2,9424,5270.69,4153.31
ORD00976,2025-12-14,CUST0005,Customer_064,East,Odisha,Home & Kitchen,Mixer Grinder,6,20808,12550.47,8257.53
ORD00977,2024-01-21,CUST0144,Customer_184,West,Gujarat,Furniture,Office Chair,8,3008,1854.3,1153.7
ORD00978,2025-05-20,CUST0186,Customer_019,South,Karnataka,Home & Kitchen,Mixer Grinder,5,10555,6547.03,4007.97
ORD00979,2025-10-15,CUST0203,Customer_057,East,Odisha,Home & Kitchen,Water Bottle,10,20120,11109.07,9010.93
ORD00980,2025-11-06,CUST0290,Customer_290,East,Bihar,Clothing,Jacket,8,13568,9708.39,3859.61
ORD00981,2025-08-06,CUST0117,Customer_268,South,Karnataka,Home & Kitchen,Mixer Grinder,3,2496,1468.22,1027.78
ORD00982,2025-11-28,CUST0287,Customer_233,East,West Bengal,Home & Kitchen,Cookware Set,1,4665,3425.68,1239.32
ORD00983,2025-02-20,CUST0141,Customer_063,North,Punjab,Home & Kitchen,Cookware Set,1,2946,2002.59,943.41
ORD00984,2024-08-17,CUST0025,Customer_143,West,Gujarat,Furniture,Bookshelf,9,5904,4812.59,1091.41
ORD00985,2024-12-08,CUST0042,Customer_293,West,Rajasthan,Clothing,Jeans,6,2052,1369.83,682.17
ORD00986,2024-07-20,CUST0085,Customer_169,North,Haryana,Furniture,Office Chair,7,6363,5250.1,1112.9
ORD00987,2024-01-25,CUST0172,Customer_129,East,West Bengal,Home & Kitchen,Cookware Set,2,1056,732.85,323.15
ORD00988,2024-12-07,CUST0267,Customer_122,South,Karnataka,Clothing,Jeans,4,12364,9888.17,2475.83
ORD00989,2025-08-15,CUST0064,Customer_044,North,Haryana,Home & Kitchen,Mixer Grinder,8,8664,6390.61,2273.39
ORD00990,2024-03-04,CUST0227,Customer_029,North,Delhi,Clothing,T-Shirt,6,4992,3917.69,1074.31
ORD00991,2024-02-27,CUST0287,Customer_027,East,Bihar,Home & Kitchen,Cookware Set,7,5866,3405.5,2460.5
ORD00992,2025-09-05,CUST0006,Customer_233,East,Odisha,Clothing,T-Shirt,2,7334,4546.59,2787.41
ORD00993,2025-11-22,CUST0014,Customer_233,West,Gujarat,Clothing,T-Shirt,10,11290,7359.78,3930.22
ORD00994,2025-12-31,CUST0035,Customer_100,East,Bihar,Furniture,Office Chair,2,2282,1263.51,1018.49
ORD00995,2025-09-27,CUST0228,Customer_096,South,Telangana,Clothing,Jacket,5,16055,10858.03,5196.97
ORD00996,2025-03-22,CUST0263,Customer_184,South,Karnataka,Electronics,Laptop,1,1345,865.51,479.49
ORD00997,2025-09-09,CUST0176,Customer_150,East,Bihar,Clothing,Jacket,3,4521,3123.37,1397.63
ORD00998,2025-06-03,CUST0287,Customer_028,East,West Bengal,Clothing,Jacket,10,14840,8417.18,6422.82
ORD00999,2024-12-15,CUST0097,Customer_244,West,Gujarat,Furniture,Office Chair,4,7792,6121.23,1670.77
ORD01000,2025-09-22,CUST0154,Customer_215,West,Rajasthan,Home & Kitchen,Water Bottle,6,29622,24850.47,4771.53
ORD01001,2024-01-04,CUST0115,Customer_118,East,West Bengal,Electronics,Smartphone,8,5160,3605.7,1554.3
ORD01002,2024-12-05,CUST0193,Customer_106,West,Rajasthan,Furniture,Office Chair,4,16952,13059.41,3892.59
ORD01003,2024-01-31,CUST0285,Customer_059,West,Maharashtra,Electronics,Laptop,6,2286,1307.86,978.14
ORD01004,2024-01-31,CUST0102,Customer_102,South,Tamil Nadu,Clothing,Jeans,4,12992,7316.72,5675.28
ORD01005,2025-07-21,CUST0126,Customer_092,East,West Bengal,Furniture,Office Chair,5,8635,5629.55,3005.45
ORD01006,2025-11-24,CUST0071,Customer_195,South,Karnataka,Electronics,Headphones,5,5640,3137.52,2502.48
ORD01007,2025-01-16,CUST0088,Customer_270,North,Punjab,Furniture,Office Chair,5,20185,12555.98,7629.02
ORD01008,2024-05-13,CUST0098,Customer_099,West,Rajasthan,Electronics,Smartphone,2,2966,2416.75,549.25
ORD01009,2024-09-07,CUST0024,Customer_097,West,Rajasthan,Furniture,Bookshelf,6,22908,19313.61,3594.39
ORD01010,2024-10-13,CUST0065,Customer_261,East,West Bengal,Furniture,Bookshelf,4,2944,2175.14,768.86
ORD01011,2025-09-21,CUST0034,Customer_086,West,Maharashtra,Home & Kitchen,Water Bottle,2,8310,6542.46,1767.54
ORD01012,2024-07-02,CUST0165,Customer_192,West,Rajasthan,Clothing,Jacket,6,26304,18561.88,7742.12
ORD01013,2025-10-15,CUST0299,Customer_019,West,Rajasthan,Clothing,Jeans,8,19984,14475.53,5508.47
ORD01014,2024-11-09,CUST0218,Customer_194,South,Karnataka,Furniture,Office Chair,8,17760,11877.36,5882.64
ORD01015,2024-03-27,CUST0152,Customer_228,South,Tamil Nadu,Furniture,Desk,9,8946,5280.82,3665.18
ORD01016,2024-12-10,CUST0219,Customer_231,East,West Bengal,Home & Kitchen,Mixer Grinder,1,4111,2892.82,1218.18
ORD01017,2025-01-26,CUST0013,Customer_092,West,Gujarat,Clothing,T-Shirt,6,26250,16934.04,9315.96
ORD01018,2024-10-28,CUST0257,Customer_263,West,Maharashtra,Furniture,Desk,2,6482,5318.11,1163.89
ORD01019,2024-02-09,CUST0280,Customer_103,North,Punjab,Furniture,Office Chair,2,2542,1452.51,1089.49
ORD01020,2025-11-30,CUST0141,Customer_098,East,West Bengal,Home & Kitchen,Cookware Set,6,14088,9027.8,5060.2
ORD01021,2024-11-02,CUST0145,Customer_178,South,Telangana,Home & Kitchen,Water Bottle,9,21951,12129.25,9821.75
ORD01022,2024-06-01,CUST0204,Customer_117,West,Gujarat,Home & Kitchen,Mixer Grinder,1,4166,3108.78,1057.22
ORD01023,2025-08-24,CUST0283,Customer_240,South,Telangana,Home & Kitchen,Water Bottle,4,16744,10383.24,6360.76
ORD01024,2025-12-15,CUST0214,Customer_108,West,Gujarat,Electronics,Smartphone,6,11028,7484.02,3543.98
ORD01025,2024-05-11,CUST0157,Customer_005,West,Gujarat,Clothing,Jacket,1,3369,1993.39,1375.61
ORD01026,2025-12-03,CUST0207,Customer_276,West,Rajasthan,Furniture,Bookshelf,6,12882,8704.94,4177.06
ORD01027,2024-05-22,CUST0079,Customer_170,East,Odisha,Home & Kitchen,Mixer Grinder,1,4949,3887.97,1061.03
ORD01028,2024-07-11,CUST0244,Customer_056,West,Gujarat,Furniture,Office Chair,7,5747,4082.37,1664.63
ORD01029,2025-11-22,CUST0284,Customer_091,East,Bihar,Clothing,Jeans,5,5315,3196.59,2118.41
ORD01030,2024-03-12,CUST0198,Customer_146,North,Haryana,Home & Kitchen,Mixer Grinder,8,4152,2516.14,1635.86
ORD01031,2025-01-12,CUST0266,Customer_006,South,Karnataka,Furniture,Desk,9,7857,5393.04,2463.96
ORD01032,2024-05-12,CUST0275,Customer_215,South,Tamil Nadu,Clothing,T-Shirt,7,11102,9402.05,1699.95
ORD01033,2024-07-29,CUST0159,Customer_222,West,Rajasthan,Electronics,Smartphone,7,13937,8208.61,5728.39
ORD01034,2025-05-29,CUST0235,Customer_142,West,Maharashtra,Home & Kitchen,Mixer Grinder,10,28420,20639.96,7780.04
ORD01035,2025-09-11,CUST0127,Customer_270,South,Karnataka,Electronics,Headphones,8,6592,5256.29,1335.71
ORD01036,2024-04-03,CUST0148,Customer_234,East,Bihar,Clothing,Jeans,8,32720,23651.32,9068.68
ORD01037,2024-06-28,CUST0213,Customer_128,East,Bihar,Home & Kitchen,Water Bottle,5,17515,12854.4,4660.6
ORD01038,2025-11-05,CUST0094,Customer_292,South,Telangana,Home & Kitchen,Water Bottle,7,28350,18864.08,9485.92
ORD01039,2024-06-10,CUST0141,Customer_276,North,Punjab,Home & Kitchen,Water Bottle,1,2263,1845.84,417.16
ORD01040,2025-07-20,CUST0063,Customer_189,East,Bihar,Electronics,Smartphone,4,17368,11695.32,5672.68
ORD01041,2024-09-15,CUST0107,Customer_260,North,Delhi,Clothing,Jacket,6,21954,15044.65,6909.35
ORD01042,2025-02-12,CUST0100,Customer_204,North,Punjab,Electronics,Laptop,2,8166,5425.05,2740.95
ORD01043,2025-04-20,CUST0249,Customer_237,North,Delhi,Furniture,Desk,2,2836,1838.11,997.89
ORD01044,2024-10-12,CUST0083,Customer_088,North,Delhi,Clothing,Jacket,4,15540,9200.87,6339.13
ORD01045,2025-02-04,CUST0087,Customer_040,North,Haryana,Electronics,Smartphone,3,8127,4772.54,3354.46
ORD01046,2024-08-09,CUST0018,Customer_273,North,Haryana,Furniture,Desk,3,11727,7709.64,4017.36
ORD01047,2025-11-06,CUST0053,Customer_200,South,Tamil Nadu,Home & Kitchen,Water Bottle,1,4583,3401.98,1181.02
ORD01048,2025-01-21,CUST0104,Customer_128,East,Odisha,Electronics,Laptop,10,3380,1908.35,1471.65
ORD01049,2024-01-15,CUST0173,Customer_099,East,West Bengal,Furniture,Office Chair,2,862,583.15,278.85
ORD01050,2025-06-08,CUST0056,Customer_168,North,Delhi,Electronics,Smartphone,3,5004,2818.27,2185.73
ORD01051,2025-02-08,CUST0220,Customer_062,East,Bihar,Home & Kitchen,Cookware Set,4,7984,6629.1,1354.9
ORD01052,2025-02-15,CUST0162,Customer_007,South,Karnataka,Electronics,Smartphone,6,17694,10653.32,7040.68
ORD01053,2024-10-12,CUST0189,Customer_023,West,Maharashtra,Clothing,Jeans,4,3360,2511.23,848.77
ORD01054,2024-04-14,CUST0275,Customer_292,North,Delhi,Clothing,T-Shirt,5,21960,18554.68,3405.32
ORD01055,2025-12-14,CUST0199,Customer_069,South,Tamil Nadu,Electronics,Smartphone,10,29570,24969.64,4600.36
ORD01056,2024-01-19,CUST0300,Customer_230,East,West Bengal,Home & Kitchen,Cookware Set,6,25494,14538.06,10955.94
ORD01057,2024-01-14,CUST0120,Customer_011,West,Rajasthan,Home & Kitchen,Cookware Set,4,17696,12851.55,4844.45
ORD01058,2024-03-02,CUST0071,Customer_192,North,Punjab,Furniture,Office Chair,7,16065,11822.71,4242.29
ORD01059,2024-02-08,CUST0122,Customer_228,West,Gujarat,Furniture,Office Chair,3,10134,6195.07,3938.93
ORD01060,2025-02-28,CUST0148,Customer_013,East,West Bengal,Furniture,Desk,6,3744,2644.24,1099.76
ORD01061,2024-02-25,CUST0128,Customer_114,South,Telangana,Furniture,Bookshelf,6,13704,8383.36,5320.64
ORD01062,2024-03-07,CUST0252,Customer_036,West,Rajasthan,Furniture,Bookshelf,3,11769,8696.52,3072.48
ORD01063,2024-06-26,CUST0282,Customer_105,South,Karnataka,Home & Kitchen,Cookware Set,3,5916,3476.65,2439.35
ORD01064,2024-07-21,CUST0126,Customer_218,South,Telangana,Electronics,Smartphone,7,28882,18583.8,10298.2
ORD01065,2025-10-12,CUST0104,Customer_140,South,Telangana,Furniture,Office Chair,5,13185,9531.79,3653.21
ORD01066,2025-03-27,CUST0217,Customer_259,West,Maharashtra,Furniture,Bookshelf,7,23758,14262.64,9495.36
ORD01067,2024-03-26,CUST0154,Customer_276,West,Maharashtra,Clothing,Jeans,1,3424,2322.22,1101.78
ORD01068,2024-11-09,CUST0233,Customer_146,South,Telangana,Home & Kitchen,Water Bottle,3,7221,4795.72,2425.28
ORD01069,2025-04-25,CUST0101,Customer_080,West,Rajasthan,Home & Kitchen,Mixer Grinder,8,7112,4622.59,2489.41
ORD01070,2025-03-01,CUST0203,Customer_192,South,Karnataka,Electronics,Laptop,9,30285,21121.85,9163.15
ORD01071,2024-02-09,CUST0064,Customer_198,West,Gujarat,Furniture,Desk,10,8830,5939.38,2890.62
ORD01072,2025-05-15,CUST0189,Customer_030,South,Karnataka,Clothing,T-Shirt,5,15775,11087.97,4687.03
ORD01073,2025-01-05,CUST0015,Customer_076,West,Gujarat,Home & Kitchen,Water Bottle,4,9140,6336.92,2803.08
ORD01074,2025-08-15,CUST0083,Customer_007,East,Bihar,Clothing,Jeans,3,7149,4462.58,2686.42
ORD01075,2024-03-23,CUST0266,Customer_097,North,Delhi,Home & Kitchen,Cookware Set,7,24899,18968.58,5930.42
ORD01076,2025-06-29,CUST0196,Customer_158,West,Maharashtra,Clothing,T-Shirt,5,13875,9715.19,4159.81
ORD01077,2024-12-18,CUST0074,Customer_138,West,Rajasthan,Electronics,Smartphone,2,9980,7814.41,2165.59
ORD01078,2025-05-18,CUST0001,Customer_050,South,Telangana,Clothing,T-Shirt,5,1760,1489.15,270.85
ORD01079,2025-03-17,CUST0088,Customer_091,North,Haryana,Clothing,T-Shirt,9,33426,24947.71,8478.29
ORD01080,2025-05-29,CUST0057,Customer_231,East,West Bengal,Home & Kitchen,Water Bottle,3,5766,4012.8,1753.2
ORD01081,2024-07-15,CUST0133,Customer_210,South,Karnataka,Furniture,Office Chair,1,1796,1423.79,372.21
ORD01082,2024-03-28,CUST0194,Customer_064,West,Rajasthan,Home & Kitchen,Mixer Grinder,2,3320,1905.49,1414.51
ORD01083,2025-11-19,CUST0052,Customer_005,East,West Bengal,Furniture,Bookshelf,1,2223,1541.36,681.64
ORD01084,2025-06-18,CUST0004,Customer_193,North,Punjab,Electronics,Laptop,10,6420,3717.52,2702.48
ORD01085,2025-11-29,CUST0176,Customer_162,East,Odisha,Clothing,Jeans,6,22908,14912.31,7995.69
ORD01086,2024-12-30,CUST0170,Customer_052,South,Tamil Nadu,Home & Kitchen,Cookware Set,7,23800,17451.18,6348.82
ORD01087,2024-05-05,CUST0272,Customer_144,North,Punjab,Home & Kitchen,Water Bottle,7,10059,5609.95,4449.05
ORD01088,2025-11-07,CUST0097,Customer_002,South,Tamil Nadu,Clothing,Jeans,10,41920,29531.56,12388.44
ORD01089,2024-11-29,CUST0228,Customer_120,East,West Bengal,Home & Kitchen,Cookware Set,6,4044,3400.52,643.48
ORD01090,2025-05-02,CUST0052,Customer_198,West,Gujarat,Home & Kitchen,Water Bottle,10,9660,6322.47,3337.53
ORD01091,2025-05-31,CUST0017,Customer_066,East,Bihar,Furniture,Office Chair,3,13680,11120.06,2559.94
ORD01092,2025-04-01,CUST0060,Customer_247,West,Maharashtra,Furniture,Desk,9,37116,22285.03,14830.97
ORD01093,2024-01-30,CUST0083,Customer_168,South,Karnataka,Furniture,Office Chair,3,3096,1800.76,1295.24
ORD01094,2025-11-17,CUST0064,Customer_070,West,Gujarat,Furniture,Office Chair,5,21005,17548.65,3456.35
ORD01095,2025-09-07,CUST0034,Customer_176,West,Maharashtra,Home & Kitchen,Water Bottle,6,12798,10616.38,2181.62
ORD01096,2025-03-23,CUST0120,Customer_115,West,Rajasthan,Home & Kitchen,Water Bottle,7,34321,28825.33,5495.67
ORD01097,2025-08-29,CUST0097,Customer_060,East,West Bengal,Furniture,Desk,2,2424,1398.02,1025.98
ORD01098,2025-08-27,CUST0275,Customer_098,East,West Bengal,Furniture,Bookshelf,7,2191,1409.34,781.66
ORD01099,2025-09-08,CUST0114,Customer_055,West,Gujarat,Furniture,Bookshelf,6,8004,5650.23,2353.77
ORD01100,2024-10-30,CUST0113,Customer_256,West,Maharashtra,Clothing,Jacket,8,23104,13710.15,9393.85
ORD01101,2025-12-20,CUST0018,Customer_164,West,Maharashtra,Home & Kitchen,Mixer Grinder,5,7470,5782.66,1687.34
ORD01102,2025-12-24,CUST0294,Customer_245,East,Bihar,Home & Kitchen,Water Bottle,2,5080,4313.2,766.8
ORD01103,2024-12-07,CUST0079,Customer_108,South,Tamil Nadu,Furniture,Desk,7,5467,4616.02,850.98
ORD01104,2025-02-05,CUST0154,Customer_082,South,Telangana,Home & Kitchen,Water Bottle,1,1766,1425.22,340.78
ORD01105,2024-12-22,CUST0201,Customer_201,North,Haryana,Clothing,T-Shirt,6,22560,16996.02,5563.98
ORD01106,2024-07-18,CUST0281,Customer_202,North,Haryana,Home & Kitchen,Water Bottle,5,13065,9915.2,3149.8
ORD01107,2025-12-27,CUST0156,Customer_235,North,Delhi,Furniture,Bookshelf,10,7430,5980.73,1449.27
ORD01108,2024-05-28,CUST0108,Customer_112,South,Telangana,Electronics,Headphones,8,34016,21679.23,12336.77
ORD01109,2025-08-12,CUST0053,Customer_076,South,Telangana,Home & Kitchen,Cookware Set,1,3267,2508.36,758.64
ORD01110,2025-04-30,CUST0092,Customer_027,West,Gujarat,Home & Kitchen,Cookware Set,3,2283,1321.43,961.57
ORD01111,2025-10-04,CUST0207,Customer_126,North,Haryana,Home & Kitchen,Cookware Set,6,23118,19440.34,3677.66
ORD01112,2025-09-02,CUST0089,Customer_193,North,Delhi,Furniture,Office Chair,7,30114,19297.26,10816.74
ORD01113,2025-03-31,CUST0189,Customer_006,North,Punjab,Home & Kitchen,Cookware Set,7,17878,13224.36,4653.64
ORD01114,2025-06-05,CUST0116,Customer_012,North,Delhi,Electronics,Smartphone,2,8614,6395.23,2218.77
ORD01115,2025-10-22,CUST0223,Customer_153,West,Gujarat,Home & Kitchen,Water Bottle,2,3566,2372.06,1193.94
ORD01116,2025-12-18,CUST0011,Customer_202,South,Karnataka,Furniture,Bookshelf,2,9406,5695.02,3710.98
ORD01117,2025-10-29,CUST0064,Customer_107,West,Maharashtra,Clothing,Jacket,10,47150,36028.48,11121.52
ORD01118,2024-11-17,CUST0063,Customer_021,North,Delhi,Home & Kitchen,Mixer Grinder,3,1029,737.19,291.81
ORD01119,2024-02-05,CUST0044,Customer_064,South,Telangana,Furniture,Office Chair,3,3057,2197.22,859.78
ORD01120,2025-11-04,CUST0001,Customer_128,East,Odisha,Clothing,Jacket,3,11295,9523.16,1771.84
ORD01121,2025-08-13,CUST0252,Customer_161,East,West Bengal,Clothing,Jacket,5,23375,15976.25,7398.75
ORD01122,2025-11-09,CUST0023,Customer_122,East,Bihar,Clothing,Jacket,9,18171,13744.16,4426.84
ORD01123,2025-09-08,CUST0283,Customer_111,North,Delhi,Electronics,Headphones,5,10315,8636.0,1679.0
ORD01124,2024-09-18,CUST0134,Customer_196,East,Odisha,Electronics,Headphones,10,37570,21501.61,16068.39
ORD01125,2025-12-12,CUST0074,Customer_275,South,Tamil Nadu,Clothing,Jeans,2,4764,3587.09,1176.91
ORD01126,2025-07-31,CUST0262,Customer_084,South,Karnataka,Home & Kitchen,Cookware Set,5,9390,7177.09,2212.91
ORD01127,2025-09-10,CUST0127,Customer_040,West,Maharashtra,Furniture,Bookshelf,7,23828,13290.61,10537.39
ORD01128,2024-12-03,CUST0046,Customer_186,East,West Bengal,Clothing,Jacket,2,9584,6440.78,3143.22
ORD01129,2025-01-21,CUST0114,Customer_194,East,Odisha,Electronics,Headphones,4,10164,5620.28,4543.72
ORD01130,2025-05-16,CUST0049,Customer_271,North,Delhi,Electronics,Headphones,9,25299,18383.47,6915.53
ORD01131,2024-04-11,CUST0025,Customer_088,East,Bihar,Home & Kitchen,Mixer Grinder,5,24090,15208.41,8881.59
ORD01132,2025-02-16,CUST0245,Customer_066,East,Odisha,Electronics,Headphones,6,27930,19983.96,7946.04
ORD01133,2024-05-26,CUST0194,Customer_291,East,West Bengal,Home & Kitchen,Cookware Set,9,14157,10579.09,3577.91
ORD01134,2025-03-04,CUST0235,Customer_094,East,West Bengal,Home & Kitchen,Water Bottle,6,14040,10578.64,3461.36
ORD01135,2025-03-14,CUST0267,Customer_118,West,Gujarat,Clothing,Jeans,9,23841,15085.32,8755.68
ORD01136,2024-04-02,CUST0041,Customer_040,East,Bihar,Electronics,Smartphone,5,18150,14178.3,3971.7
ORD01137,2024-10-19,CUST0284,Customer_253,South,Karnataka,Electronics,Headphones,10,7700,4430.39,3269.61
ORD01138,2025-06-11,CUST0273,Customer_064,North,Punjab,Home & Kitchen,Cookware Set,9,12753,8849.27,3903.73
ORD01139,2025-12-20,CUST0274,Customer_177,West,Maharashtra,Home & Kitchen,Mixer Grinder,4,1436,1097.46,338.54
ORD01140,2024-06-21,CUST0269,Customer_116,South,Telangana,Home & Kitchen,Cookware Set,9,5814,4257.08,1556.92
ORD01141,2024-02-22,CUST0217,Customer_254,South,Karnataka,Furniture,Bookshelf,3,13524,8871.57,4652.43
ORD01142,2024-09-12,CUST0277,Customer_061,West,Maharashtra,Furniture,Bookshelf,2,6136,5057.37,1078.63
ORD01143,2025-10-08,CUST0292,Customer_202,East,Odisha,Clothing,Jeans,5,12340,7575.77,4764.23
ORD01144,2025-09-24,CUST0250,Customer_030,South,Tamil Nadu,Home & Kitchen,Cookware Set,9,5310,4410.62,899.38
ORD01145,2024-04-19,CUST0003,Customer_180,East,West Bengal,Home & Kitchen,Mixer Grinder,8,23928,15302.08,8625.92
ORD01146,2024-07-21,CUST0044,Customer_271,South,Tamil Nadu,Furniture,Bookshelf,1,1130,767.54,362.46
ORD01147,2025-11-03,CUST0129,Customer_116,South,Tamil Nadu,Electronics,Smartphone,8,2848,1699.37,1148.63
ORD01148,2024-07-05,CUST0275,Customer_138,West,Gujarat,Furniture,Bookshelf,5,16425,11144.4,5280.6
ORD01149,2025-03-20,CUST0003,Customer_184,North,Punjab,Home & Kitchen,Cookware Set,8,13000,7695.51,5304.49
ORD01150,2025-03-07,CUST0170,Customer_017,South,Karnataka,Furniture,Office Chair,5,3145,1855.88,1289.12
ORD01151,2025-05-15,CUST0282,Customer_254,South,Telangana,Furniture,Office Chair,8,19816,11605.0,8211.0
ORD01152,2024-04-20,CUST0011,Customer_065,South,Tamil Nadu,Clothing,T-Shirt,9,31365,18487.32,12877.68
ORD01153,2024-12-16,CUST0220,Customer_005,South,Tamil Nadu,Clothing,Jacket,1,2237,1265.27,971.73
ORD01154,2025-03-15,CUST0127,Customer_079,West,Gujarat,Furniture,Desk,5,21400,12300.39,9099.61
ORD01155,2024-09-10,CUST0220,Customer_102,South,Karnataka,Furniture,Desk,2,4916,4170.13,745.87
ORD01156,2025-08-28,CUST0077,Customer_118,West,Rajasthan,Electronics,Smartphone,9,16056,9739.58,6316.42
ORD01157,2024-05-29,CUST0219,Customer_010,North,Delhi,Clothing,T-Shirt,1,2543,2154.23,388.77
ORD01158,2025-12-17,CUST0119,Customer_114,South,Karnataka,Electronics,Laptop,7,25452,18007.07,7444.93
